Unnamed: 0,ID_VIV,ID_HOG,ID_PER,ID_DEL,UPM,VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,RESUL_H,SEXO,EDAD,AREAM_OCU,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_7,BP1_8,BP1_9,BP1_10_1,BP1_10_2,BP1_10_9,BP1_11,BP1_12_1,BP1_12_2,BP1_12_3,BP1_12_4,BP1_12_5,BP1_12_9,BP1_13,BP1_14_1,BP1_14_2,BP1_14_3,BP1_14_4,BP1_14_9,BP1_15,BP1_16_1,BP1_16_2,BP1_16_3,BP1_16_4,BP1_16_9,BP1_17,BP1_18,BP1_19_1,BP1_19_2,BP1_19_3,BP1_19_4,BP1_19_5,BP1_19_6,BP1_19_7,BP1_19_8,BP1_20,BP1_21,BP1_22,BP1_23,BP1_24,BP1_25,BP1_26,BP1_27,BP1_28,BP1_29,BP1_30,BP1_31_01,BP1_31_02,BP1_31_03,BP1_31_04,BP1_31_05,BP1_31_06,BP1_31_07,BP1_31_08,BP1_31_99,BP1_32_1,BP1_32_2,BP1_32_3,BP1_32_4,BP1_32_5,BP1_32_9,BP1_33,BP1_34,BP1_35,BP1_36_01,BP1_36_02,BP1_36_03,BP1_36_04,BP1_36_05,BP1_36_06,BP1_36_07,BP1_36_08,BP1_36_09,BP1_36_10,BP1_36_11,BP1_36_99,BP2_1,BP3_1_01,BP3_1_02,BP3_1_03,BP3_1_04,BP3_1_05,BP3_1_06,BP3_1_07,BP3_1_08,BP3_1_09,BP3_1_10,BP3_1_11,BP3_1_12,BP3_1_99,BP3_2,BP4_1,BP5_1,BP5_2_1,BP5_2_2,BP5_2_3,BP5_2_4,BP5_3,BP6_1,BP6_2,BP6_3,BP7_1,FAC_DEL,FAC_DEL_AM,DOMINIO,ESTRATO,EST_DIS,UPM_DIS,ANIO_ESTADISTICO,BP1_5A_1,BP1_5A_2,BP1_5A_3,BP1_5A_4,BP1_5A_9,BP5_1A_1,BP5_1A_2,BP5_1A_3,BP5_1A_4
20671,1700435.02,1700435.02.01,1700435.02.01.01,1700435.02.01.01.07.1,1700435,2,1,1,2,7,1,A,1,34,,5,17,6,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,3000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,423,,U,2,381,7841,2025,1.0,0.0,0.0,0.0,0.0,,,,
20672,1700435.02,1700435.02.01,1700435.02.01.01,1700435.02.01.01.09.1,1700435,2,1,1,1,9,1,A,1,34,,5,17,6,1,4,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,0.0,,2.0,,,,,423,,U,2,381,7841,2025,0.0,1.0,0.0,0.0,0.0,,,,
20673,1700435.02,1700435.02.01,1700435.02.01.01,1700435.02.01.01.10.1,1700435,2,1,1,1,10,1,A,1,34,,5,17,6,1,4,1.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,1.0,,,,,,,2,,,,,,,,,,,,,,,,1,70000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,423,,U,2,381,7841,2025,0.0,0.0,1.0,0.0,0.0,,,,
20674,1700435.03,1700435.03.01,1700435.03.01.03,1700435.03.01.03.01.1,1700435,3,1,1,1,1,3,A,1,26,,1,17,6,3,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,7.0,,,,,,,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,12000.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,211,,U,2,381,7841,2025,,,,,,,,,
20675,1700435.03,1700435.03.01,1700435.03.01.03,1700435.03.01.03.05.2,1700435,3,1,2,2,5,3,A,1,26,,3,17,6,1,1,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,2000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,634,,U,2,381,7841,2025,,,,,,,,,
20676,1700453.03,1700453.03.01,1700453.03.01.02,1700453.03.01.02.04.1,1700453,3,1,1,1,4,2,A,1,32,,2,17,6,1,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.0,6.0,,4.0,2.0,4.0,2,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1,80000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,241,,U,4,380,7827,2025,,,,,,,,,
20677,1700461.02,1700461.02.01,1700461.02.01.01,1700461.02.01.01.02.1,1700461,2,1,1,1,2,1,A,1,33,,7,17,6,3,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,10000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,U,3,380,7817,2025,,,,,,,,,
20678,1700461.03,1700461.03.01,1700461.03.01.01,1700461.03.01.01.11.1,1700461,3,1,1,1,11,1,A,2,46,,12,17,6,2,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,1.0,2.0,,3.0,3.0,2.0,2,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,3,120.0,4000.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,607,,U,3,380,7817,2025,,,,,,,,,
20679,1700492.03,1700492.03.01,1700492.03.01.01,1700492.03.01.01.05.1,1700492,3,1,1,1,5,1,A,2,41,,2,17,6,3,1,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,7.0,,,,,,,2,,,,,,,,,,,,,,,,1,1500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,514,,U,3,380,7825,2025,,,,,,,,,
20680,1700492.05,1700492.05.01,1700492.05.01.01,1700492.05.01.01.10.1,1700492,5,1,1,1,10,1,A,1,30,,9,17,6,2,1,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,514,,U,3,380,7825,2025,0.0,0.0,1.0,0.0,0.0,,,,
20681,1700493.04,1700493.04.01,1700493.04.01.01,1700493.04.01.01.02.1,1700493,4,1,1,1,2,1,A,1,66,,6,17,6,3,1,1.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,8000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,,U,3,380,7820,2025,,,,,,,,,
20682,1700493.04,1700493.04.01,1700493.04.01.01,1700493.04.01.01.05.1,1700493,4,1,1,2,5,1,A,1,66,,6,17,6,3,1,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,,,,,,,2.0,,,,,,,,,2,,,5.0,,,,,,,2,,,,,,,,,,,,,,,,1,3800.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,563,,U,3,380,7820,2025,,,,,,,,,
20683,1700493.04,1700493.04.01,1700493.04.01.01,1700493.04.01.01.05.2,1700493,4,1,2,2,5,1,A,1,66,,2,17,6,3,1,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,,,,,,,2.0,,,,,,,,,2,,,5.0,,,,,,,2,,,,,,,,,,,,,,,,1,3500.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,563,,U,3,380,7820,2025,,,,,,,,,
20684,1700507.02,1700507.02.01,1700507.02.01.02,1700507.02.01.02.07.1,1700507,2,1,1,2,7,2,A,2,30,,12,17,6,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,5.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,544,,U,2,379,7798,2025,1.0,0.0,0.0,0.0,0.0,,,,
20685,1700507.02,1700507.02.01,1700507.02.01.02,1700507.02.01.02.07.2,1700507,2,1,2,2,7,2,A,2,30,,7,17,6,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,544,,U,2,379,7798,2025,1.0,0.0,0.0,0.0,0.0,,,,
20686,1700507.02,1700507.02.01,1700507.02.01.02,1700507.02.01.02.08.1,1700507,2,1,1,1,8,2,A,2,30,,12,17,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,9.0,,,,,,,2,,,,,,,,,,,,,,,,1,250.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,544,,U,2,379,7798,2025,1.0,0.0,0.0,0.0,0.0,,,,
20687,1700507.02,1700507.02.01,1700507.02.01.02,1700507.02.01.02.10.1,1700507,2,1,1,1,10,2,A,2,30,,1,17,6,2,1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,9.0,,,,,,,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,,U,2,379,7798,2025,1.0,0.0,0.0,0.0,0.0,,,,
20688,1700507.02,1700507.02.01,1700507.02.01.02,1700507.02.01.02.11.1,1700507,2,1,1,1,11,2,A,2,30,,4,17,6,2,1,1.0,1.0,2.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,,U,2,379,7798,2025,,,,,,,,,
20689,1700507.02,1700507.02.01,1700507.02.01.02,1700507.02.01.02.13.1,1700507,2,1,1,1,13,2,A,2,30,,6,17,6,2,1,1.0,1.0,2.0,6.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,544,,U,2,379,7798,2025,0.0,0.0,1.0,0.0,0.0,,,,
20690,1700507.03,1700507.03.01,1700507.03.01.01,1700507.03.01.01.02.1,1700507,3,1,1,3,2,1,A,1,22,,8,17,6,4,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,1600.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,,U,2,379,7798,2025,,,,,,,,,
20691,1700507.03,1700507.03.01,1700507.03.01.01,1700507.03.01.01.02.2,1700507,3,1,2,3,2,1,A,1,22,,3,17,6,3,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,5.0,,,,,,,2,,,,,,,,,,,,,,,,1,400.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,,U,2,379,7798,2025,,,,,,,,,
20692,1700507.03,1700507.03.01,1700507.03.01.01,1700507.03.01.01.02.3,1700507,3,1,3,3,2,1,A,1,22,,1,17,6,4,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,4200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,,U,2,379,7798,2025,,,,,,,,,
20693,1700507.03,1700507.03.01,1700507.03.01.01,1700507.03.01.01.03.1,1700507,3,1,1,1,3,1,A,1,22,,6,17,6,4,2,1.0,1.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,,,,,,,2.0,,,,,,,,,2,2.0,,1.0,,,,,,,2,,,,,,,,,,,,,,,,3,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,,U,2,379,7798,2025,,,,,,,,,
20694,1700507.03,1700507.03.01,1700507.03.01.01,1700507.03.01.01.04.1,1700507,3,1,1,1,4,1,A,1,22,,8,17,6,4,2,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,9.0,,1.0,,,,,,,2,,,,,,,,,,,,,,,,1,1200.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,272,,U,2,379,7798,2025,,,,,,,,,
20695,1700507.03,1700507.03.01,1700507.03.01.01,1700507.03.01.01.05.1,1700507,3,1,1,2,5,1,A,1,22,,12,17,6,3,6,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,,,,,,,2.0,,,,,,,,,2,,,4.0,,,,,,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,700.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,272,,U,2,379,7798,2025,,,,,,,,,
20696,1700507.03,1700507.03.01,1700507.03.01.01,1700507.03.01.01.05.2,1700507,3,1,2,2,5,1,A,1,22,,5,17,6,3,1,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,,,,,,,2.0,,,,,,,,,2,,,1.0,,,,,,,2,,,,,,,,,,,,,,,,1,2000.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,272,,U,2,379,7798,2025,,,,,,,,,
20697,1700507.03,1700507.03.01,1700507.03.01.01,1700507.03.01.01.06.1,1700507,3,1,1,1,6,1,A,1,22,,9,17,6,2,3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3.0,,,,,,,2,,,,,,,,,,,,,,,,1,500.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,272,,U,2,379,7798,2025,,,,,,,,,
20698,1700507.03,1700507.03.01,1700507.03.01.01,1700507.03.01.01.08.1,1700507,3,1,1,1,8,1,A,1,22,,1,17,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3.0,,,,,,,2,,,,,,,,,,,,,,,,1,2300.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,272,,U,2,379,7798,2025,1.0,0.0,0.0,0.0,0.0,,,,
20699,1700507.03,1700507.03.01,1700507.03.01.01,1700507.03.01.01.09.1,1700507,3,1,1,1,9,1,A,1,22,,10,17,6,3,4,1.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,,,2.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,0.0,,3.0,,,,,272,,U,2,379,7798,2025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20700,1700507.03,1700507.03.01,1700507.03.01.01,1700507.03.01.01.10.1,1700507,3,1,1,1,10,1,A,1,22,,6,17,6,2,2,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,1.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,272,,U,2,379,7798,2025,0.0,0.0,1.0,0.0,0.0,,,,
20701,1700507.05,1700507.05.01,1700507.05.01.01,1700507.05.01.01.03.1,1700507,5,1,1,1,3,1,A,2,68,,5,17,6,4,2,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,3.0,,,,,,,2,,,,,,,,,,,,,,,,1,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,,U,2,379,7798,2025,,,,,,,,,
20702,1700507.05,1700507.05.01,1700507.05.01.01,1700507.05.01.01.05.1,1700507,5,1,1,1,5,1,A,2,68,,7,17,6,2,4,1.0,1.0,2.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,9.0,,,,,,,2.0,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,1,8000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,272,,U,2,379,7798,2025,,,,,,,,,
20703,1700512.02,1700512.02.01,1700512.02.01.01,1700512.02.01.01.09.1,1700512,2,1,1,1,9,1,A,1,42,,1,17,6,1,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,,,,,,,9.0,,,,,,,,,2,,,6.0,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0,1.0,0.0,0.0,,3.0,,,,,946,,U,3,380,7816,2025,0.0,1.0,0.0,0.0,0.0,,,,
20704,1700512.03,1700512.03.01,1700512.03.01.02,1700512.03.01.02.03.1,1700512,3,1,1,1,3,2,A,2,22,,10,17,6,3,2,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,6.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,315,,U,3,380,7816,2025,,,,,,,,,
20705,1700512.05,1700512.05.01,1700512.05.01.01,1700512.05.01.01.05.1,1700512,5,1,1,1,5,1,A,2,66,,7,17,6,2,5,1.0,1.0,1.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,9.0,,,,,,,9.0,,,,,,,,,1,,,,1.0,6.0,,3.0,1.0,2.0,2,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1,50000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,315,,U,3,380,7816,2025,,,,,,,,,
20706,1700513.02,1700513.02.01,1700513.02.01.01,1700513.02.01.01.09.1,1700513,2,1,1,1,9,1,A,2,46,,7,17,6,2,2,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,,,,,,,2.0,,,,,,,,,2,,,4.0,,,,,,,2,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,1.0,,,,,,,542,,U,3,380,7822,2025,0.0,1.0,0.0,0.0,0.0,,,,
20707,1700513.03,1700513.03.01,1700513.03.01.02,1700513.03.01.02.04.1,1700513,3,1,1,1,4,2,A,2,25,,12,17,6,2,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,,5.0,,,,,,,2,,,,,,,,,,,,,,,,1,70000.0,2500.0,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,271,,U,3,380,7822,2025,,,,,,,,,
20708,1700541.04,1700541.04.01,1700541.04.01.01,1700541.04.01.01.04.3,1700541,4,1,3,3,4,1,A,1,53,,12,17,6,1,2,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,2,2.0,,4.0,,,,,,,2,,,,,,,,,,,,,,,,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,304,,U,1,379,7791,2025,,,,,,,,,
20709,1700544.02,1700544.02.01,1700544.02.01.01,1700544.02.01.01.05.1,1700544,2,1,1,2,5,1,A,1,44,,1,17,6,3,1,1.0,1.0,1.0,4.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,,,1.0,,,,,,,2,,,,,,,,,,,,,,,,1,0.0,9000.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,572,,U,2,379,7794,2025,,,,,,,,,
20710,1700561.01,1700561.01.02,1700561.01.02.02,1700561.01.02.02.09.2,1700561,1,2,2,3,9,2,A,2,30,,11,17,6,2,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.0,,3.0,,,,,518,,U,2,379,7804,2025,0.0,1.0,0.0,0.0,0.0,,,,
20711,1700561.01,1700561.01.02,1700561.01.02.02,1700561.01.02.02.09.3,1700561,1,2,3,3,9,2,A,2,30,,12,17,6,2,2,1.0,1.0,2.0,2.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,2.0,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.0,,3.0,,,,,518,,U,2,379,7804,2025,0.0,1.0,0.0,0.0,0.0,,,,
20712,1700561.04,1700561.04.01,1700561.04.01.02,1700561.04.01.02.09.1,1700561,4,1,1,2,9,2,A,1,40,,1,17,6,3,3,1.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,,,,,,,2.0,,,,,,,,,2,,,6.0,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,3.0,,,,,777,,U,2,379,7804,2025,0.0,1.0,0.0,0.0,0.0,,,,
