Unnamed: 0,ID_VIV,ID_HOG,ID_PER,UPM,VIV_SEL,HOGAR,RESUL_H,R_SEL,SEXO,EDAD,AREAM,ENT,NOM_ENT,CVE_MUN,NOM_MUN,AP6_1_1,AP6_1_2,AP6_2,AP6_3,AP6_4_01,AP6_5_01,AP6_6_01,AP6_4_02,AP6_5_02,AP6_6_02,AP6_4_03,AP6_6_03,AP6_4_04,AP6_6_04,AP6_7,AP6_8,AP6_9,AP6_10_1,AP6_10_2,AP6_11_1,AP6_12_1,AP6_13_1_1,AP6_13_1_2,AP6_13_1_3,AP6_13_1_4,AP6_11_2,AP6_12_2,AP6_13_2_1,AP6_13_2_2,AP6_13_2_3,AP6_13_2_4,AP6_11_3,AP6_12_3,AP6_13_3_1,AP6_13_3_2,AP6_13_3_3,AP6_13_3_4,AP6_11_4,AP6_12_4,AP6_13_4_1,AP6_13_4_2,AP6_13_4_3,AP6_13_4_4,AP6_11_5,AP6_12_5,AP6_13_5_1,AP6_13_5_2,AP6_13_5_3,AP6_13_5_4,AP6_11_6,AP6_12_6,AP6_13_6_1,AP6_13_6_2,AP6_13_6_3,AP6_13_6_4,AP6_11_7,AP6_12_7,AP6_13_7_1,AP6_13_7_2,AP6_13_7_3,AP6_13_7_4,AP6_14,AP6_15_1,AP6_15_2,AP6_16_1,AP6_17_1,AP6_18_1,AP6_16_2,AP6_17_2,AP6_18_2,AP6_16_3,AP6_17_3,AP6_18_3,AP6_16_4,AP6_17_4,AP6_18_4,AP6_16_5,AP6_17_5,AP6_18_5,AP6_16_6,AP6_17_6,AP6_18_6,AP6_16_7,AP6_17_7,AP6_18_7,AP6_19,AP6_20_1,AP6_20_2,AP6_21_1,AP6_22_1,AP6_21_2,AP6_22_2,AP6_21_3,AP6_22_3,AP6_21_4,AP6_22_4,AP6_21_5,AP6_22_5,AP6_21_6,AP6_22_6,AP6_21_7,AP6_22_7,AP7_1,AP7_2,AP7_3_05,AP7_4_05,AP7_3_06,AP7_4_06,AP7_3_07,AP7_4_07,AP7_3_08,AP7_4_08,AP7_3_09,AP7_4_09,AP7_3_10,AP7_4_10,AP7_3_11,AP7_4_11,AP7_3_12,AP7_4_12,AP7_3_13,AP7_4_13,AP7_3_14,AP7_4_14,AP7_3_15,AP7_4_15,FAC_HOG,FAC_ELE,FAC_HOG_AM,FAC_ELE_AM,DOMINIO,ESTRATO,EST_DIS,UPM_DIS,ANIO_ESTADISTICO
48993,1703075.03,1703075.03.01,1703075.03.01.02,1703075,3,1,B,2,2,53,29.0,17,MORELOS,18,TEMIXCO,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,218,436,218.0,436.0,U,2,365,7536,2025
48994,1703075.04,1703075.04.01,1703075.04.01.01,1703075,4,1,A,1,1,39,29.0,17,MORELOS,18,TEMIXCO,2,,2,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,1,1.0,2,,2,,2,,2,,2,,2,,2,,2,,2,,218,654,218.0,654.0,U,2,365,7536,2025
48995,1703076.02,1703076.02.01,1703076.02.01.03,1703076,2,1,B,3,2,25,29.0,17,MORELOS,18,TEMIXCO,1,2.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,194,583,194.0,583.0,U,2,365,7556,2025
48996,1703076.03,1703076.03.01,1703076.03.01.02,1703076,3,1,B,2,2,28,29.0,17,MORELOS,18,TEMIXCO,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,194,389,194.0,389.0,U,2,365,7556,2025
48997,1703076.04,1703076.04.01,1703076.04.01.02,1703076,4,1,B,2,2,62,29.0,17,MORELOS,18,TEMIXCO,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,194,389,194.0,389.0,U,2,365,7556,2025
48998,1703076.05,1703076.05.01,1703076.05.01.04,1703076,5,1,B,4,2,21,29.0,17,MORELOS,18,TEMIXCO,2,,2,1,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,194,583,194.0,583.0,U,2,365,7556,2025
48999,1703080.01,1703080.01.01,1703080.01.01.04,1703080,1,1,A,4,1,38,29.0,17,MORELOS,18,TEMIXCO,1,2.0,2,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,9,,1,1.0,9,,2,,2,,2,,2,,2,,2,,2,,2,,224,895,224.0,895.0,U,2,365,7529,2025
49000,1703080.02,1703080.02.01,1703080.02.01.02,1703080,2,1,B,2,2,44,29.0,17,MORELOS,18,TEMIXCO,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,224,447,224.0,447.0,U,2,365,7529,2025
49001,1703080.03,1703080.03.01,1703080.03.01.01,1703080,3,1,B,1,1,49,29.0,17,MORELOS,18,TEMIXCO,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,224,224,224.0,224.0,U,2,365,7529,2025
49002,1703080.04,1703080.04.01,1703080.04.01.01,1703080,4,1,A,1,1,51,29.0,17,MORELOS,18,TEMIXCO,1,2.0,1,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,1,1.0,2,,2,,2,,2,,2,,2,,224,447,224.0,447.0,U,2,365,7529,2025
49003,1703086.01,1703086.01.01,1703086.01.01.02,1703086,1,1,B,2,1,23,29.0,17,MORELOS,18,TEMIXCO,2,,2,2,2,,,2,,,2,,2,,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,106,211,106.0,211.0,U,2,365,7574,2025
49004,1703086.02,1703086.02.01,1703086.02.01.02,1703086,2,1,A,2,2,52,29.0,17,MORELOS,18,TEMIXCO,1,1.0,1,1,2,,,2,,,2,,2,,1,1.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,1,1.0,2,,2,,2,,2,,2,,2,,2,,106,211,106.0,211.0,U,2,365,7574,2025
49005,1703086.03,1703086.03.01,1703086.03.01.02,1703086,3,1,A,2,2,33,29.0,17,MORELOS,18,TEMIXCO,2,,2,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,1,1.0,2,,2,,2,,2,,2,,2,,2,,2,,2,,106,211,106.0,211.0,U,2,365,7574,2025
49006,1703086.04,1703086.04.01,1703086.04.01.05,1703086,4,1,B,5,1,22,29.0,17,MORELOS,18,TEMIXCO,1,2.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,106,633,106.0,633.0,U,2,365,7574,2025
49007,1703086.05,1703086.05.01,1703086.05.01.02,1703086,5,1,B,2,1,75,29.0,17,MORELOS,18,TEMIXCO,1,1.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,106,211,106.0,211.0,U,2,365,7574,2025
49008,1703090.01,1703090.01.01,1703090.01.01.02,1703090,1,1,A,2,2,27,29.0,17,MORELOS,18,TEMIXCO,1,1.0,2,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,1,1.0,2,,2,,2,,2,,2,,2,,2,,294,588,294.0,588.0,U,2,365,7503,2025
49009,1703090.02,1703090.02.01,1703090.02.01.02,1703090,2,1,A,2,2,23,29.0,17,MORELOS,18,TEMIXCO,2,,1,2,2,,,2,,,2,,1,1.0,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,294,588,294.0,588.0,U,2,365,7503,2025
49010,1703090.03,1703090.03.01,1703090.03.01.01,1703090,3,1,B,1,2,77,29.0,17,MORELOS,18,TEMIXCO,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,294,294,294.0,294.0,U,2,365,7503,2025
49011,1703090.04,1703090.04.01,1703090.04.01.02,1703090,4,1,B,2,2,42,29.0,17,MORELOS,18,TEMIXCO,2,,2,1,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,294,588,294.0,588.0,U,2,365,7503,2025
49012,1703091.01,1703091.01.01,1703091.01.01.02,1703091,1,1,B,2,2,60,29.0,17,MORELOS,18,TEMIXCO,1,1.0,1,1,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,198,397,198.0,397.0,U,2,365,7552,2025
49013,1703091.03,1703091.03.01,1703091.03.01.01,1703091,3,1,B,1,2,38,29.0,17,MORELOS,18,TEMIXCO,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,198,198,198.0,198.0,U,2,365,7552,2025
49014,1703091.04,1703091.04.01,1703091.04.01.04,1703091,4,1,A,4,2,22,29.0,17,MORELOS,18,TEMIXCO,1,1.0,1,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,1,1.0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,198,992,198.0,992.0,U,2,365,7552,2025
49015,1703091.05,1703091.05.01,1703091.05.01.01,1703091,5,1,B,1,2,74,29.0,17,MORELOS,18,TEMIXCO,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,198,397,198.0,397.0,U,2,365,7552,2025
49016,1703099.01,1703099.01.01,1703099.01.01.07,1703099,1,1,A,7,1,42,29.0,17,MORELOS,18,TEMIXCO,2,,1,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,1,1.0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,88,526,88.0,526.0,U,2,365,7576,2025
49017,1703099.02,1703099.02.01,1703099.02.01.02,1703099,2,1,A,2,2,20,29.0,17,MORELOS,18,TEMIXCO,2,,2,2,2,,,2,,,2,,2,,1,1.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,1,1.0,2,,2,,2,,2,,2,,2,,2,,88,175,88.0,175.0,U,2,365,7576,2025
49018,1703099.03,1703099.03.01,1703099.03.01.01,1703099,3,1,B,1,2,38,29.0,17,MORELOS,18,TEMIXCO,2,,1,2,2,,,2,,,2,,2,,1,1.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,88,88,88.0,88.0,U,2,365,7576,2025
49019,1703099.04,1703099.04.01,1703099.04.01.02,1703099,4,1,B,2,2,40,29.0,17,MORELOS,18,TEMIXCO,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,88,263,88.0,263.0,U,2,365,7576,2025
49020,1703099.05,1703099.05.01,1703099.05.01.01,1703099,5,1,B,1,1,68,29.0,17,MORELOS,18,TEMIXCO,1,1.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,88,351,88.0,351.0,U,2,365,7576,2025
49021,1703109.01,1703109.01.01,1703109.01.01.03,1703109,1,1,B,3,2,19,29.0,17,MORELOS,18,TEMIXCO,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,176,528,176.0,528.0,U,2,365,7563,2025
49022,1703109.02,1703109.02.01,1703109.02.01.01,1703109,2,1,B,1,1,37,29.0,17,MORELOS,18,TEMIXCO,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,176,176,176.0,176.0,U,2,365,7563,2025
49023,1703109.03,1703109.03.01,1703109.03.01.02,1703109,3,1,B,2,1,54,29.0,17,MORELOS,18,TEMIXCO,1,1.0,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,176,352,176.0,352.0,U,2,365,7563,2025
49024,1703109.04,1703109.04.01,1703109.04.01.01,1703109,4,1,B,1,2,49,29.0,17,MORELOS,18,TEMIXCO,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,176,176,176.0,176.0,U,2,365,7563,2025
49025,1703109.05,1703109.05.01,1703109.05.01.01,1703109,5,1,B,1,2,43,29.0,17,MORELOS,18,TEMIXCO,2,,2,1,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,176,176,176.0,176.0,U,2,365,7563,2025
49026,1703116.01,1703116.01.01,1703116.01.01.02,1703116,1,1,B,2,2,62,29.0,17,MORELOS,18,TEMIXCO,2,,1,1,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,186,373,186.0,373.0,U,3,366,7626,2025
49027,1703116.02,1703116.02.01,1703116.02.01.02,1703116,2,1,B,2,2,58,29.0,17,MORELOS,18,TEMIXCO,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,186,559,186.0,559.0,U,3,366,7626,2025
49028,1703116.04,1703116.04.01,1703116.04.01.02,1703116,4,1,B,2,2,19,29.0,17,MORELOS,18,TEMIXCO,2,,1,1,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,186,373,186.0,373.0,U,3,366,7626,2025
49029,1703116.05,1703116.05.01,1703116.05.01.01,1703116,5,1,A,1,2,61,29.0,17,MORELOS,18,TEMIXCO,1,1.0,1,2,2,,,2,,,2,,1,1.0,2,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,186,373,186.0,373.0,U,3,366,7626,2025
49030,1703117.03,1703117.03.01,1703117.03.01.04,1703117,3,1,A,4,1,23,29.0,17,MORELOS,18,TEMIXCO,2,,1,2,2,,,2,,,1,1.0,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,2,,2,,250,749,250.0,749.0,U,2,365,7513,2025
49031,1703117.04,1703117.04.01,1703117.04.01.02,1703117,4,1,B,2,1,46,29.0,17,MORELOS,18,TEMIXCO,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,250,1249,250.0,1249.0,U,2,365,7513,2025
49032,1703117.05,1703117.05.01,1703117.05.01.01,1703117,5,1,B,1,1,42,29.0,17,MORELOS,18,TEMIXCO,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,250,500,250.0,500.0,U,2,365,7513,2025
49033,1703131.01,1703131.01.01,1703131.01.01.01,1703131,1,1,A,1,1,43,29.0,17,MORELOS,18,TEMIXCO,2,,1,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,1,1.0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,245,489,245.0,489.0,U,2,365,7515,2025
49034,1703131.02,1703131.02.01,1703131.02.01.01,1703131,2,1,B,1,2,47,29.0,17,MORELOS,18,TEMIXCO,2,,1,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,245,734,245.0,734.0,U,2,365,7515,2025
49035,1703131.03,1703131.03.01,1703131.03.01.03,1703131,3,1,A,3,1,44,29.0,17,MORELOS,18,TEMIXCO,2,,1,1,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,1,1,1.0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,245,1224,245.0,1224.0,U,2,365,7515,2025
49036,1703131.04,1703131.04.01,1703131.04.01.03,1703131,4,1,A,3,2,28,29.0,17,MORELOS,18,TEMIXCO,1,1.0,1,2,1,1.0,1.0,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,1,3.0,1,3.0,2,,2,,2,,2,,2,,2,,2,,245,734,245.0,734.0,U,2,365,7515,2025
49037,1703131.05,1703131.05.01,1703131.05.01.03,1703131,5,1,B,3,2,26,29.0,17,MORELOS,18,TEMIXCO,1,1.0,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,245,734,245.0,734.0,U,2,365,7515,2025
49038,1703151.01,1703151.01.01,1703151.01.01.01,1703151,1,1,B,1,1,60,29.0,17,MORELOS,18,TEMIXCO,2,,1,1,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,297,1188,297.0,1188.0,U,2,365,7502,2025
49039,1703151.02,1703151.02.01,1703151.02.01.01,1703151,2,1,B,1,1,42,29.0,17,MORELOS,18,TEMIXCO,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,297,297,297.0,297.0,U,2,365,7502,2025
49040,1703151.03,1703151.03.01,1703151.03.01.02,1703151,3,1,B,2,2,45,29.0,17,MORELOS,18,TEMIXCO,2,,2,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,297,1188,297.0,1188.0,U,2,365,7502,2025
49041,1703151.04,1703151.04.01,1703151.04.01.02,1703151,4,1,A,2,2,31,29.0,17,MORELOS,18,TEMIXCO,1,1.0,1,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,,2,,2,,1,1.0,2,,2,,2,,2,,2,,2,,2,,297,594,297.0,594.0,U,2,365,7502,2025
49042,1703151.05,1703151.05.01,1703151.05.01.02,1703151,5,1,A,2,1,18,29.0,17,MORELOS,18,TEMIXCO,1,1.0,1,2,2,,,2,,,2,,2,,1,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,2,2,1,1.0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,297,594,297.0,594.0,U,2,365,7502,2025
49043,1703161.01,1703161.01.01,1703161.01.01.02,1703161,1,1,B,2,2,35,29.0,17,MORELOS,18,TEMIXCO,2,,1,2,2,,,2,,,2,,2,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,127,253,127.0,253.0,U,2,365,7572,2025
